2935,arrow_heading_down,⤵
0023-20e3,hash,#⃣
002a-20e3,asterisk,*⃣
2139,information_source,ℹ
1f524,abc,🔤
1f521,abcd,🔡
1f520,capital_abcd,🔠
1f523,symbols,🔣
1f3b5,musical_note,🎵
1f3b6,notes,🎶
3030,wavy_dash,〰
27b0,curly_loop,➰
2714,heavy_check_mark,✔
1f503,arrows_clockwise,🔃
2795,heavy_plus_sign,➕
2796,heavy_minus_sign,➖
2797,heavy_division_sign,➗
2716,heavy_multiplication_x,✖
1f4b2,heavy_dollar_sign,💲
1f4b1,currency_exchange,💱
00a9,copyright,©
00ae,registered,®
2122,tm,™
1f51a,end,🔚
1f519,back,🔙
1f51b,on,🔛
1f51d,top,🔝
1f51c,soon,🔜
2611,ballot_box_with_check,☑
1f518,radio_button,🔘
26aa,white_circle,⚪
26ab,black_circle,⚫
1f534,red_circle,🔴
1f535,large_blue_circle,🔵
1f538,small_orange_diamond,🔸
1f539,small_blue_diamond,🔹
1f536,large_orange_diamond,🔶
1f537,large_blue_diamond,🔷
1f53a,small_red_triangle,🔺
25aa,black_small_square,▪
25ab,white_small_square,▫
2b1b,black_large_square,⬛
2b1c,white_large_square,⬜
1f53b,small_red_triangle_down,🔻
25fc,black_medium_square,◼
25fb,white_medium_square,◻
25fe,black_medium_small_square,◾
25fd,white_medium_small_square,◽
1f532,black_square_button,🔲
1f533,white_square_button,🔳
1f508,speaker,🔈
1f509,sound,🔉
1f50a,loud_sound,🔊
1f507,mute,🔇
1f4e3,mega,📣
1f4e2,loudspeaker,📢
1f514,bell,🔔
1f515,no_bell,🔕
1f0cf,black_joker,🃏
1f004,mahjong,🀄
2660,spades,♠
2663,clubs,♣
2665,hearts,♥
2666,diamonds,♦
1f3b4,flower_playing_cards,🎴
1f4ad,thought_balloon,💭
1f5ef,anger_right,🗯
1f4ac,speech_balloon,💬
1f550,clock1,🕐
1f551,clock2,🕑
1f552,clock3,🕒
1f553,clock4,🕓
1f554,clock5,🕔
1f555,clock6,🕕
1f556,clock7,🕖
1f557,clock8,🕗
1f558,clock9,🕘
1f559,clock10,🕙
1f55a,clock11,🕚
1f55b,clock12,🕛
1f55c,clock130,🕜
1f55d,clock230,🕝
1f55e,clock330,🕞
1f55f,clock430,🕟
1f560,clock530,🕠
1f561,clock630,🕡
1f562,clock730,🕢
1f563,clock830,🕣
1f564,clock930,🕤
1f565,clock1030,🕥
1f566,clock1130,🕦
1f567,clock1230,🕧
1f441-1f5e8,eye_in_speech_bubble,👁🗨
1f5e8,speech_left,🗨
23cf,eject,⏏
1f5a4,black_heart,🖤
1f6d1,octagonal_sign,🛑
1f1ff,regional_indicator_z,🇿
1f1fe,regional_indicator_y,🇾
1f1fd,regional_indicator_x,🇽
1f1fc,regional_indicator_w,🇼
1f1fb,regional_indicator_v,🇻
1f1fa,regional_indicator_u,🇺
1f1f9,regional_indicator_t,🇹
1f1f8,regional_indicator_s,🇸
1f1f7,regional_indicator_r,🇷
1f1f6,regional_indicator_q,🇶
1f1f5,regional_indicator_p,🇵
1f1f4,regional_indicator_o,🇴
1f1f3,regional_indicator_n,🇳
1f1f2,regional_indicator_m,🇲
1f1f1,regional_indicator_l,🇱
1f1f0,regional_indicator_k,🇰
1f1ef,regional_indicator_j,🇯
1f1ee,regional_indicator_i,🇮
1f1ed,regional_indicator_h,🇭
1f1ec,regional_indicator_g,🇬
1f1eb,regional_indicator_f,🇫
1f1ea,regional_indicator_e,🇪
1f1e9,regional_indicator_d,🇩
1f1e8,regional_indicator_c,🇨
1f1e7,regional_indicator_b,🇧
1f1e6,regional_indicator_a,🇦
1f1e6-1f1e8,flag_ac,🇦🇨
1f1e6-1f1eb,flag_af,🇦🇫
1f1e6-1f1f1,flag_al,🇦🇱
1f1e9-1f1ff,flag_dz,🇩🇿
1f1e6-1f1e9,flag_ad,🇦🇩
1f1e6-1f1f4,flag_ao,🇦🇴
1f1e6-1f1ee,flag_ai,🇦🇮
1f1e6-1f1ec,flag_ag,🇦🇬
1f1e6-1f1f7,flag_ar,🇦🇷
1f1e6-1f1f2,flag_am,🇦🇲
1f1e6-1f1fc,flag_aw,🇦🇼
1f1e6-1f1fa,flag_au,🇦🇺
1f1e6-1f1f9,flag_at,🇦🇹
1f1e6-1f1ff,flag_az,🇦🇿
1f1e7-1f1f8,flag_bs,🇧🇸
1f1e7-1f1ed,flag_bh,🇧🇭
1f1e7-1f1e9,flag_bd,🇧🇩
1f1e7-1f1e7,flag_bb,🇧🇧
1f1e7-1f1fe,flag_by,🇧🇾
1f1e7-1f1ea,flag_be,🇧🇪
1f1e7-1f1ff,flag_bz,🇧🇿
1f1e7-1f1ef,flag_bj,🇧🇯
1f1e7-1f1f2,flag_bm,🇧🇲
1f1e7-1f1f9,flag_bt,🇧🇹
1f1e7-1f1f4,flag_bo,🇧🇴
1f1e7-1f1e6,flag_ba,🇧🇦
1f1e7-1f1fc,flag_bw,🇧🇼
1f1e7-1f1f7,flag_br,🇧🇷
1f1e7-1f1f3,flag_bn,🇧🇳
1f1e7-1f1ec,flag_bg,🇧🇬
1f1e7-1f1eb,flag_bf,🇧🇫
1f1e7-1f1ee,flag_bi,🇧🇮
1f1e8-1f1fb,flag_cv,🇨🇻
1f1f0-1f1ed,flag_kh,🇰🇭
1f1e8-1f1f2,flag_cm,🇨🇲
1f1e8-1f1e6,flag_ca,🇨🇦
1f1f0-1f1fe,flag_ky,🇰🇾
1f1e8-1f1eb,flag_cf,🇨🇫
1f1f9-1f1e9,flag_td,🇹🇩
1f1e8-1f1f1,flag_cl,🇨🇱
1f1e8-1f1f3,flag_cn,🇨🇳
1f1e8-1f1f4,flag_co,🇨🇴
1f1f0-1f1f2,flag_km,🇰🇲
1f1e8-1f1ec,flag_cg,🇨🇬
1f1e8-1f1e9,flag_cd,🇨🇩
1f1e8-1f1f7,flag_cr,🇨🇷
1f1ed-1f1f7,flag_hr,🇭🇷
1f1e8-1f1fa,flag_cu,🇨🇺
1f1e8-1f1fe,flag_cy,🇨🇾
1f1e8-1f1ff,flag_cz,🇨🇿
1f1e9-1f1f0,flag_dk,🇩🇰
1f1e9-1f1ef,flag_dj,🇩🇯
1f1e9-1f1f2,flag_dm,🇩🇲
1f1e9-1f1f4,flag_do,🇩🇴
1f1ea-1f1e8,flag_ec,🇪🇨
1f1ea-1f1ec,flag_eg,🇪🇬
1f1f8-1f1fb,flag_sv,🇸🇻
1f1ec-1f1f6,flag_gq,🇬🇶
1f1ea-1f1f7,flag_er,🇪🇷
1f1ea-1f1ea,flag_ee,🇪🇪
1f1ea-1f1f9,flag_et,🇪🇹
1f1eb-1f1f0,flag_fk,🇫🇰
1f1eb-1f1f4,flag_fo,🇫🇴
1f1eb-1f1ef,flag_fj,🇫🇯
1f1eb-1f1ee,flag_fi,🇫🇮
1f1eb-1f1f7,flag_fr,🇫🇷
1f1f5-1f1eb,flag_pf,🇵🇫
1f1ec-1f1e6,flag_ga,🇬🇦
1f1ec-1f1f2,flag_gm,🇬🇲
1f1ec-1f1ea,flag_ge,🇬🇪
1f1e9-1f1ea,flag_de,🇩🇪
1f1ec-1f1ed,flag_gh,🇬🇭
1f1ec-1f1ee,flag_gi,🇬🇮
1f1ec-1f1f7,flag_gr,🇬🇷
1f1ec-1f1f1,flag_gl,🇬🇱
1f1ec-1f1e9,flag_gd,🇬🇩
1f1ec-1f1fa,flag_gu,🇬🇺
1f1ec-1f1f9,flag_gt,🇬🇹
1f1ec-1f1f3,flag_gn,🇬🇳
1f1ec-1f1fc,flag_gw,🇬🇼
1f1ec-1f1fe,flag_gy,🇬🇾
1f1ed-1f1f9,flag_ht,🇭🇹
1f1ed-1f1f3,flag_hn,🇭🇳
1f1ed-1f1f0,flag_hk,🇭🇰
1f1ed-1f1fa,flag_hu,🇭🇺
1f1ee-1f1f8,flag_is,🇮🇸
1f1ee-1f1f3,flag_in,🇮🇳
1f1ee-1f1e9,flag_id,🇮🇩
1f1ee-1f1f7,flag_ir,🇮🇷
1f1ee-1f1f6,flag_iq,🇮🇶
1f1ee-1f1ea,flag_ie,🇮🇪
1f1ee-1f1f1,flag_il,🇮🇱
1f1ee-1f1f9,flag_it,🇮🇹
1f1e8-1f1ee,flag_ci,🇨🇮
1f1ef-1f1f2,flag_jm,🇯🇲
1f1ef-1f1f5,flag_jp,🇯🇵
1f1ef-1f1ea,flag_je,🇯🇪
1f1ef-1f1f4,flag_jo,🇯🇴
1f1f0-1f1ff,flag_kz,🇰🇿
1f1f0-1f1ea,flag_ke,🇰🇪
1f1f0-1f1ee,flag_ki,🇰🇮
1f1fd-1f1f0,flag_xk,🇽🇰
1f1f0-1f1fc,flag_kw,🇰🇼
1f1f0-1f1ec,flag_kg,🇰🇬
1f1f1-1f1e6,flag_la,🇱🇦
1f1f1-1f1fb,flag_lv,🇱🇻
1f1f1-1f1e7,flag_lb,🇱🇧
1f1f1-1f1f8,flag_ls,🇱🇸
1f1f1-1f1f7,flag_lr,🇱🇷
1f1f1-1f1fe,flag_ly,🇱🇾
1f1f1-1f1ee,flag_li,🇱🇮
1f1f1-1f1f9,flag_lt,🇱🇹
1f1f1-1f1fa,flag_lu,🇱🇺
1f1f2-1f1f4,flag_mo,🇲🇴
1f1f2-1f1f0,flag_mk,🇲🇰
1f1f2-1f1ec,flag_mg,🇲🇬
1f1f2-1f1fc,flag_mw,🇲🇼
1f1f2-1f1fe,flag_my,🇲🇾
1f1f2-1f1fb,flag_mv,🇲🇻
1f1f2-1f1f1,flag_ml,🇲🇱
1f1f2-1f1f9,flag_mt,🇲🇹
1f1f2-1f1ed,flag_mh,🇲🇭
1f1f2-1f1f7,flag_mr,🇲🇷
1f1f2-1f1fa,flag_mu,🇲🇺
1f1f2-1f1fd,flag_mx,🇲🇽
1f1eb-1f1f2,flag_fm,🇫🇲
1f1f2-1f1e9,flag_md,🇲🇩
1f1f2-1f1e8,flag_mc,🇲🇨
1f1f2-1f1f3,flag_mn,🇲🇳
1f1f2-1f1ea,flag_me,🇲🇪
1f1f2-1f1f8,flag_ms,🇲🇸
1f1f2-1f1e6,flag_ma,🇲🇦
1f1f2-1f1ff,flag_mz,🇲🇿
1f1f2-1f1f2,flag_mm,🇲🇲
1f1f3-1f1e6,flag_na,🇳🇦
1f1f3-1f1f7,flag_nr,🇳🇷
1f1f3-1f1f5,flag_np,🇳🇵
1f1f3-1f1f1,flag_nl,🇳🇱
1f1f3-1f1e8,flag_nc,🇳🇨
1f1f3-1f1ff,flag_nz,🇳🇿
1f1f3-1f1ee,flag_ni,🇳🇮
1f1f3-1f1ea,flag_ne,🇳🇪
1f1f3-1f1ec,flag_ng,🇳🇬
1f1f3-1f1fa,flag_nu,🇳🇺
1f1f0-1f1f5,flag_kp,🇰🇵
1f1f3-1f1f4,flag_no,🇳🇴
1f1f4-1f1f2,flag_om,🇴🇲
1f1f5-1f1f0,flag_pk,🇵🇰
1f1f5-1f1fc,flag_pw,🇵🇼
1f1f5-1f1f8,flag_ps,🇵🇸
1f1f5-1f1e6,flag_pa,🇵🇦
1f1f5-1f1ec,flag_pg,🇵🇬
1f1f5-1f1fe,flag_py,🇵🇾
1f1f5-1f1ea,flag_pe,🇵🇪
1f1f5-1f1ed,flag_ph,🇵🇭
1f1f5-1f1f1,flag_pl,🇵🇱
1f1f5-1f1f9,flag_pt,🇵🇹
1f1f5-1f1f7,flag_pr,🇵🇷
1f1f6-1f1e6,flag_qa,🇶🇦
1f1f7-1f1f4,flag_ro,🇷🇴
1f1f7-1f1fa,flag_ru,🇷🇺
1f1f7-1f1fc,flag_rw,🇷🇼
1f1f8-1f1ed,flag_sh,🇸🇭
1f1f0-1f1f3,flag_kn,🇰🇳
1f1f1-1f1e8,flag_lc,🇱🇨
1f1fb-1f1e8,flag_vc,🇻🇨
1f1fc-1f1f8,flag_ws,🇼🇸
1f1f8-1f1f2,flag_sm,🇸🇲
1f1f8-1f1f9,flag_st,🇸🇹
1f1f8-1f1e6,flag_sa,🇸🇦
1f1f8-1f1f3,flag_sn,🇸🇳
1f1f7-1f1f8,flag_rs,🇷🇸
1f1f8-1f1e8,flag_sc,🇸🇨
1f1f8-1f1f1,flag_sl,🇸🇱
1f1f8-1f1ec,flag_sg,🇸🇬
1f1f8-1f1f0,flag_sk,🇸🇰
1f1f8-1f1ee,flag_si,🇸🇮
1f1f8-1f1e7,flag_sb,🇸🇧
1f1f8-1f1f4,flag_so,🇸🇴
1f1ff-1f1e6,flag_za,🇿🇦
1f1f0-1f1f7,flag_kr,🇰🇷
1f1ea-1f1f8,flag_es,🇪🇸
1f1f1-1f1f0,flag_lk,🇱🇰
1f1f8-1f1e9,flag_sd,🇸🇩
1f1f8-1f1f7,flag_sr,🇸🇷
1f1f8-1f1ff,flag_sz,🇸🇿
1f1f8-1f1ea,flag_se,🇸🇪
1f1e8-1f1ed,flag_ch,🇨🇭
1f1f8-1f1fe,flag_sy,🇸🇾
1f1f9-1f1fc,flag_tw,🇹🇼
1f1f9-1f1ef,flag_tj,🇹🇯
1f1f9-1f1ff,flag_tz,🇹🇿
1f1f9-1f1ed,flag_th,🇹🇭
1f1f9-1f1f1,flag_tl,🇹🇱
1f1f9-1f1ec,flag_tg,🇹🇬
1f1f9-1f1f4,flag_to,🇹🇴
1f1f9-1f1f9,flag_tt,🇹🇹
1f1f9-1f1f3,flag_tn,🇹🇳
1f1f9-1f1f7,flag_tr,🇹🇷
1f1f9-1f1f2,flag_tm,🇹🇲
1f1f9-1f1fb,flag_tv,🇹🇻
1f1fa-1f1ec,flag_ug,🇺🇬
1f1fa-1f1e6,flag_ua,🇺🇦
1f1e6-1f1ea,flag_ae,🇦🇪
1f1ec-1f1e7,flag_gb,🇬🇧
1f1fa-1f1f8,flag_us,🇺🇸
1f1fb-1f1ee,flag_vi,🇻🇮
1f1fa-1f1fe,flag_uy,🇺🇾
1f1fa-1f1ff,flag_uz,🇺🇿
1f1fb-1f1fa,flag_vu,🇻🇺
1f1fb-1f1e6,flag_va,🇻🇦
1f1fb-1f1ea,flag_ve,🇻🇪
1f1fb-1f1f3,flag_vn,🇻🇳
1f1fc-1f1eb,flag_wf,🇼🇫
1f1ea-1f1ed,flag_eh,🇪🇭
1f1fe-1f1ea,flag_ye,🇾🇪
1f1ff-1f1f2,flag_zm,🇿🇲
1f1ff-1f1fc,flag_zw,🇿🇼
1f1f7-1f1ea,flag_re,🇷🇪
1f1e6-1f1fd,flag_ax,🇦🇽
1f1f9-1f1e6,flag_ta,🇹🇦
1f1ee-1f1f4,flag_io,🇮🇴
1f1e7-1f1f6,flag_bq,🇧🇶
1f1e8-1f1fd,flag_cx,🇨🇽
1f1e8-1f1e8,flag_cc,🇨🇨
1f1ec-1f1ec,flag_gg,🇬🇬
1f1ee-1f1f2,flag_im,🇮🇲
1f1fe-1f1f9,flag_yt,🇾🇹
1f1f3-1f1eb,flag_nf,🇳🇫
1f1f5-1f1f3,flag_pn,🇵🇳
1f1e7-1f1f1,flag_bl,🇧🇱
1f1f5-1f1f2,flag_pm,🇵🇲
1f1ec-1f1f8,flag_gs,🇬🇸
1f1f9-1f1f0,flag_tk,🇹🇰
1f1e7-1f1fb,flag_bv,🇧🇻
1f1ed-1f1f2,flag_hm,🇭🇲
1f1f8-1f1ef,flag_sj,🇸🇯
1f1fa-1f1f2,flag_um,🇺🇲
1f1ee-1f1e8,flag_ic,🇮🇨
1f1ea-1f1e6,flag_ea,🇪🇦
1f1e8-1f1f5,flag_cp,🇨🇵
1f1e9-1f1ec,flag_dg,🇩🇬
1f1e6-1f1f8,flag_as,🇦🇸
1f1e6-1f1f6,flag_aq,🇦🇶
1f1fb-1f1ec,flag_vg,🇻🇬
1f1e8-1f1f0,flag_ck,🇨🇰
1f1e8-1f1fc,flag_cw,🇨🇼
1f1ea-1f1fa,flag_eu,🇪🇺
1f1ec-1f1eb,flag_gf,🇬🇫
1f1f9-1f1eb,flag_tf,🇹🇫
1f1ec-1f1f5,flag_gp,🇬🇵
1f1f2-1f1f6,flag_mq,🇲🇶
1f1f2-1f1f5,flag_mp,🇲🇵
1f1f8-1f1fd,flag_sx,🇸🇽
1f1f8-1f1f8,flag_ss,🇸🇸
1f1f9-1f1e8,flag_tc,🇹🇨
1f1f2-1f1eb,flag_mf,🇲🇫
